User_id,Year_of_birth,Gender
13499298152728310417,2004,0
14129684577949096719,1957,1
10979659519606740225,1958,0
6900280449364661967,1952,1
7916529752885130531,1973,1
5452957144142040321,1970,1
11075922575383436433,1990,1
3006142088170457379,1959,1
3628423608479698057,1997,1
15784732460784671167,1984,1
8272086146182698943,1956,0
7372180113754485907,2003,0
5388049280779551777,2000,0
18329009204817550113,1995,0
18315956880971500323,1978,0
84419896174791425,1986,0
16472370592688260747,1961,0
13549021297514359817,1995,1
17442388184270555089,1991,0
18295922878940522443,1997,0
13820126037982827473,2006,1
12080408247052398479,2003,0
1772374447234843177,2003,1
6101890099211250591,1975,0
3770741025458014161,1997,1
10074087787415002193,2008,0
13715805017284868907,1965,0
3069132286267509203,1995,0
15087423857566062479,1964,1
8759814314099675791,1967,0
4896930432786212945,1975,0
1692800441138363409,1976,0
10692440048995600911,1992,1
18315797907798114219,1956,0
9759029166337608073,2000,0
10284167452163935241,1958,1
15451496970473493391,1951,1
18161465407397594129,1974,0
13103191341872311295,1996,1
10517880403903732265,1970,1
14637012683594232081,2001,0
3067110701026014225,1989,0
9729182093250231595,1992,1
6507474516627528265,1981,1
8924206180735758337,1985,0
17542683808901646921,1959,1
11511640196197153939,2003,1
5310658153316378513,1975,0
13448696301998594857,1976,1
422799955139824529,1990,1
9915423604971479055,2003,1
17242946352920279439,1994,0
7181334163745514633,1976,0
9198475049854791851,1977,1
11401142399036177299,1966,1
12171920243914212291,1953,1
7838840063783903113,2006,0
7589392880509481487,1955,1
13804142095783058833,1966,1
1188224025157432745,2006,1
893838531819597263,1984,1
4176165410519655377,2001,1
10233127443070318891,1991,0
15032394272569561759,1952,1
11016407957120823561,1958,1
11847353370865344289,1957,0
12554274921657001675,1978,0
10654243043509096095,1998,1
1129243281550173769,1993,1
13964975397447854527,1962,0
15358884604696816273,1975,0
7700214126435079753,1991,0
5618676961624159233,2003,1
6914514288399987343,2004,1
5144781387805979649,1980,1
11628379558816495051,1974,0
14174498089402582825,1989,0
9976772348020755521,1989,0
12752406829131817769,2008,1
6797394366903090089,1979,0
7020159837022384553,1982,1
8415980350903856779,1977,1
5907141525256130441,1993,0
13237015848286453951,1970,1
2008023843108957647,1952,1
10547632489036731089,1983,1
2970351967732307083,1966,1
8581718634195613129,1994,1
3116526440609071487,1960,0
3392566915184694443,2000,1
208825824805770409,1995,1
6955949206666250655,1972,1
12347837351786665729,1960,0
11657247068209961361,2001,1
14475498804424491467,1970,0
16384882788141957923,1956,1
7443846252358652561,1980,1
7644824555972557183,1952,0
7104120319917576481,1959,1
9814194924566179233,1957,1
13682502555477151887,1979,0
12661807837848419603,1969,1
6486973555542695887,1993,0
11641100930951624785,1956,1
362455731095964063,1968,0
9707847171082111401,1967,0
17203161052046099241,1994,1
16324517804495817897,2002,0
10498109017152777131,1979,1
14272343379635044543,1983,1
13507677633904312009,1997,0
877531504628098307,2002,1
7322835985477635073,1995,0
11256913145916364049,1965,1
15881161710966427729,1954,0
10822380888121174915,1962,0
8815746183450123279,1987,1
9275238574269409345,1982,0
9872637466874376403,1980,0
2142120238574384169,1954,0
17188336414202122889,1974,1
18352398127852158737,1951,1
10105180438188421281,1989,0
4369608201402557001,1964,1
5734088015430186505,1992,1
1296803138988152913,1981,1
5917950550131290129,1953,0
643262769181404417,1958,0
4223813767694062281,2004,0
15709194925518936865,2002,1
4434616749049921953,1998,1
5598638586105336897,1984,1
2147748825122248479,1971,1
2464684626455331881,2007,0
6865299977557774289,2004,1
17569462596877781407,1951,1
12871555609067015185,1957,1
37910640164343951,1982,0
4709845612738166409,1991,0
7065544756510812553,1977,0
7404651181352684833,1960,0
3071164719952667297,1975,0
15833318016607025833,1962,0
13973696356864097491,1998,1
6932234559314742923,1982,1
6370112796081205439,1974,1
13671910131309029457,1958,1
6085620475799668179,1980,1
17724265993933824937,1983,0
7679196518513387987,1989,1
9562262660807240393,1992,1
3073336094713362433,1952,0
10887520432776004639,1972,1
426947747651070159,1972,0
3814266771167505489,1960,1
10999523981780435243,1969,1
1886713355912183759,1952,0
12922973921265818771,1977,0
16906514133265480335,1980,0
13638528199197792425,1979,1
18015326633860830209,1958,1
14079024381246026687,1956,0
242911931407298513,1995,0
14137868062577198275,1994,0
17919095364654435231,1967,0
13694540646272851727,1990,0
3685755272132079825,2006,1
5197057703865376705,2000,1
3510889727646515659,1967,1
12339424247399928841,1957,0
11289771139788074761,1953,0
8932245660248889503,1980,1
2620137134309209855,1977,1
5910574730561135487,1995,1
14918631076917837217,1996,1
16082084868834439249,1954,0
9867165395453629609,2008,0
6016207139720558367,1965,0
18037916141065267233,1972,0
7776604380680243967,1984,0
2877976837948445697,1952,0
931108678328301199,1992,1
6437966762865303977,1961,1
16320424991917345939,2005,1
17691518595634697641,1964,1
2355724752846985609,1974,0
15182105632757211939,1963,1
10325387808772358031,1988,1
3906232413779714507,1972,1
172342400886718505,1964,1
16113740888069503379,2000,0
2603214551386181889,1992,1
2858068854225225515,1978,1
16086869163422522787,1967,0
12880179003785466911,2002,0
7228366495912798091,1975,0
106498219724357065,1977,0
8987600568698087561,1961,1
15857957567128569619,2000,1
1605708455472895185,1982,1
9643111707687668947,1989,1
12920449411066677183,1975,0
2339108285363879631,1951,0
3457285843691005065,1968,1
10574431267485856841,1951,1
13359195401715759761,1951,0
16812317618714418065,2009,1
2011422756094963471,1955,1
9822071287047843601,1977,1
13318580762159936811,2000,0
14532906586661449489,1975,0
1998769074689609375,1964,1
2639736615068422559,1974,1
12472044324642794753,1999,0
4772634054522391593,1952,1
8304889592052223529,1979,0
12015861117432847145,1961,0
8426099331850267793,1953,1
10510388957272687313,1997,0
5365523383335911379,1950,0
13811041458774260897,1974,0
14705254093681190977,1982,0
14094344013913477071,1960,0
15432388843686472447,2003,1
17139006949294772995,1974,0
15107419249214705193,1960,1
14066085650398643785,1986,0
2290476766547678913,1988,0
5201118839866782475,1973,1
6052610070173460265,1951,0
10551418751177417507,1989,0
6697990959831500041,1964,0
15609270237448563241,1958,1
38680347130524687,1999,1
18022887461899113999,1980,0
16236655027735011217,1976,0
8447079222047501897,1995,0
9730646362253071937,1978,1
10835006779097155361,1986,0
8474238702440472769,1974,0
17080244174806996751,2003,0
9848794297573812305,1983,0
8946887717996719041,2004,1
18237471127403506383,2003,0
18308522224833886371,1995,0
6061590285333274705,1982,0
17381460410554903443,1989,1
5422760331503718817,1963,1
2214091266746239041,2005,0
5254475258003913247,2001,1
13340137986955160995,1997,1
10681546313608276351,1951,0
13543748327183906249,1961,0
17101581895543241515,2005,1
12662374844568892363,1998,1
3890276997876496977,2000,1
2158705593211842857,1974,1
1641689361302285009,1965,0
10032874364484866847,2003,1
10058180285183636427,1972,0
11853065165005749265,1967,1
11918498245195516927,1968,0
6577227177059333513,2002,0
8576764006158438399,1960,0
6426465322466396713,1999,1
2123439925216589713,1978,1
13233649588544765119,1965,0
16265913952580854433,1985,0
18353610488294003343,1966,0
17820173738397296331,1980,0
7841664358885427667,1986,1
1723842982805797131,1984,1
17939438188671506899,1998,0
18391808310171626371,1987,0
15994990668758214863,1963,1
13486678963306151977,1967,0
6542445401666287361,1974,0
6393665355541786255,1996,1
5865808435988044945,2004,0
14523262685622474539,1951,1
8546412030115826367,2009,1
742921119120706729,1979,1
8277589768932399059,1957,1
8057287066878494737,1983,0
6524261431477699327,1977,0
14524807396914376915,1952,1
2663777978997361835,1984,1
2411320023043639571,2005,0
2721585670426724627,1978,0
1271050877393153171,1963,0
9933935324133967055,1990,1
11956724272515689231,1966,1
9734401233278241025,2004,1
5619922867138489425,1978,0
17853494112431315969,1997,0
6537323321220391935,1952,1
603788869764052651,1993,1
7604052747632433107,1958,0
15005955866658358057,1963,0
15728093372578879247,2001,1
9008639043201997969,1957,0
9397632621847018655,1967,1
2488301139033997099,1972,1
4766327929786451755,2004,0
12929383694423850195,1958,1
10933838720195936977,1987,0
198548465075403967,1962,1
13094259793049479425,1967,1
4701144701693008457,1976,1
5272442010743066831,1982,1
13953062477591045071,1960,1
8378803153235805355,1985,0
18087362384391596689,1986,0
18348099835583009567,1974,0
4970307189870347039,1962,1
9418113943274033745,1970,0
951817772745410497,1955,1
3723312967889634465,1994,0
1177100493546193065,1950,1
7559049014968257747,1969,1
17014408175587125663,2005,1
1646004881292002257,1961,1
13401881393245312001,1981,1
4976777870347755689,1958,0
12472351202410045513,2006,0
15432641901941630211,1999,0
15286964965924977937,1968,1
3644894891417436959,1995,1
14876202497664120779,1984,1
15303701018668760355,1963,0
6011997676268421033,1958,1
6453378672944755851,1964,0
16713869008866248079,1987,0
5125361635072902721,2007,1
5440599523801280209,1996,1
2861045102594695951,2004,0
8603302957052717577,1961,1
6030338495571189193,2004,0
7490704870885057795,1955,1
15558839925775243967,2006,0
4541563967628046863,1958,0
15905760567410094347,1971,1
13719123454076269475,1970,0
17958672587229051017,1969,1
482262855488833833,1994,0
14045169890311653139,2000,1
5070562695808831913,1984,0
987108472385854251,1982,0
8567531451719655115,1965,1
5642671153496841169,2004,0
3427513264671404495,1983,1
14178735969657699265,1974,0
18186944672034756303,1983,0
3193104071165323147,1956,0
3450541052928932753,1956,1
9242796424763799841,2005,0
11436082497076673811,1963,1
19042645199787935,1966,1
15286015163928741633,1983,0
10597255619613107987,1979,1
15891265563288894121,1983,1
5647497601395246857,1971,0
12546661905579149057,1974,0
10757156719271115727,1960,1
12074347534884576043,1979,1
8091894062306437003,1975,1
54975592812282155,2006,1
13150030945314241289,1957,1
12436874482633293481,1986,0
9697488123412407043,2007,1
7922445334257730633,1955,0
3608097137245068191,1993,0
9667534410070041673,2001,1
2554107923786663967,1969,1
16432967441850288335,1984,1
15911246333136870571,1955,0
18402065169145341395,1970,0
2429475736187865471,1964,1
14389536471655062057,1991,0
4756038713296362049,1953,0
5161671446578136657,1978,0
15697388532528163599,1983,1
3208671643471497001,2005,0
72176540948838561,2005,1
14400164444113960017,1950,0
11497082029857795283,1984,0
10112727783625825833,1973,1
622661878969587649,1982,1
17667259867545513235,1988,1
4690596684595805951,1966,0
17673352233507564497,1995,1
16072707798702050443,2005,0
5225563054460033961,2003,0
15399170189876795913,1995,0
17360081572701753225,1981,0
14916131295617014697,1979,1
2069404487576260393,1994,1
1624877799039999009,1996,0
4381948458340760233,1950,1
11987205035708748831,1952,0
10916545622281289923,1978,0
7412983412533798867,2001,0
16066933254515025953,1962,0
18006087661988686113,1958,0
14156141789039128361,2005,0
979889581814909001,2003,0
13102941074402081219,1966,0
3631321124317121471,2000,0
5220399486873553791,1995,0
13802387941755421953,2009,1
5197882504895190993,1959,1
18186688568826040585,2003,0
6642648303406654505,1953,0
15681231326126079241,1990,1
14730389535723788449,1990,1
15450942354893729169,2004,0
16034720110499229865,1963,0
7668254644939997071,1960,1
6739065332266730497,1980,1
1206076645845151121,2007,1
6335093268342856915,1966,1
5355616234214770249,1997,1
3835990861742515407,1969,1
14249841510460639647,1965,0
490797766265200083,1991,0
9638349550019927759,1996,0
2579154213589031121,1950,1
6100140200224953361,1985,0
9080718846168133035,1981,0
17530218009276116945,1973,0
15693466624233025033,1997,1
8503757948542538255,1971,0
855129703282196899,1982,0
5796139920962603987,1975,1
7223222037416532671,1976,0
4351204984429908905,1979,0
8400477237249675969,1959,1
9489866718058609193,1998,1
2130826483737211457,1967,1
14287500378561132755,1980,0
13614326352378244883,1966,1
17389042474311616959,2001,0
10268563703982054859,1999,0
9310627942330629887,2007,0
8369045485961276577,1971,0
13764052444135181569,2003,1
11167395048616772353,2001,0
6249433189918110915,1984,1
12689620760075912107,1958,0
1253265235962951947,1992,1
9899029493720452307,2006,0
53800866689301185,1999,1
6699894466872251985,1954,0
15655534477102877439,1951,0
14884158517000427167,1977,0
5746071783977719073,2004,1
7711856209659122641,1993,1
11106948588664854795,2009,0
1321494694028295459,1987,0
2590499659075251215,2002,1
13764697803075808841,1998,0
10540677370386182339,1982,0
5037668062904831649,1955,0
2117846115361921193,1957,0
6391236624502446601,1998,1
7189475428103408721,1972,0
11290761836868264529,1986,0
6387559615719517611,1967,1
8004873580248604945,2003,1
18079394910084288929,2004,1
7491686623305737983,2007,1
12295656243508473259,2005,0
17582171101505415051,1983,1
13495691561445210145,1986,1
5081991877374230025,2007,1
14982191444722198153,1972,1
14325029770273538339,1987,1
13384213649767115167,1976,0
11010792358439014673,1970,0
11529364095472773887,2005,1
11601610483910968015,1984,1
3891782514181808335,1977,0
1335347041661667727,1953,1
4366347008261270441,1959,0
10937296159388277193,1982,0
8136566585324153609,2009,0
11271825915746053055,1977,0
12635418835477133601,1987,0
10551435445058004881,2001,0
3813725950240983697,2005,0
16606464833572361151,1971,0
2007407711502483721,1959,1
2002957786294031375,2008,1
3148499578858265537,1981,0
7884168155532340481,2003,1
1650113570918444715,1967,1
16685055796821624225,1955,0
367524595687658921,2002,0
15150466506515557163,1974,1
16315373669756982561,1976,0
16411578790861454095,2009,0
10933797690026737825,1974,0
1829549861989161105,1984,1
17704574403974560913,1994,0
3365021901251581993,1963,1
3602847455304215843,1966,1
13855907945922317007,1994,1
11615626836340599823,1998,0
13519579590845475115,1962,1
6188755864356572331,1968,1
5910427479954772225,1950,1
14814655211586866185,1973,0
4691084856255756433,2004,1
12900443893144723537,1974,1
2879036475051304875,1995,1
1047691187457341961,1953,0
4096402384393000225,1985,1
4059833903130365185,2007,0
15234021040730008721,2009,1
1039966152202552017,1984,1
14837089251322865729,1950,1
13348722805529204897,2000,0
3877755287093871881,1994,1
3199646949123413769,1951,1
14031725117402524367,1995,1
9987204260409382867,1993,0
17635891035896481231,1955,1
5603248250042063391,1982,1
9353307813596576531,1982,0
12818240006673797023,2003,1
14948801598374445865,1976,0
5383729314153078473,1983,1
1678632987414900801,1983,1
8999972596885126945,1981,0
12868293460363460623,2001,1
10521172101073471115,2006,0
13018207649404745609,2004,1
8819373622690278177,1961,1
6514344686477212447,2002,1
6348577405517134739,1969,1
14449501647085539087,1950,0
15495476294444641235,1981,1
8545481797775031185,1955,1
8882343071255370783,1979,0
6240432120577406025,1994,1
3519323646560996287,2000,1
7720095320494860553,1969,1
12075307191338062031,2000,0
3909556244104340897,1953,0
623669144397945295,1986,1
2570480878420147281,1970,1
10679299424075028545,1982,0
4913030905218767433,1961,1
10370130009664258255,1963,0
1417968021259221929,2000,1
11563237110608282537,1997,1
15550492853562235905,2001,1
11529841362772857761,1978,1
12205204033735745321,1989,1
967471426689817023,1977,0
1669757818487999183,1964,1
16206594563826007723,1950,1
774000940717650347,2005,1
16595131546500128767,1991,0
14574346955658334249,1996,1
5107828805093669315,1954,1
8154136542007031553,2002,0
150178301652966673,1958,1
6619806391945595465,2000,0
1568716928282806225,1995,1
16813245804057435935,1994,1
15885253287320069583,1991,0
6639256049976009859,1962,0
14485505957278128929,1989,0
1366797424207402191,1956,0
7084408624266676129,2001,0
2932748188247020047,1962,1
1345859949004699551,1976,0
16622467889643989923,2004,1
3008541277307778315,1997,0
11298624834672006291,1952,0
11235408294573681451,1979,1
15689898453743986857,1981,1
2663633553207266595,2000,1
13772254349005697985,1985,1
6118768982281344713,1953,1
16088180496003378063,1975,0
7473525812604211983,1989,1
12651459154522212777,2009,0
12145512367973331203,1973,0
13533418577051451843,2009,1
3244484211715967359,1982,1
5129468893401542729,1977,1
10160211499193973905,1974,0
8515315972645312257,1984,1
16330670545513341737,1975,1
14824869189136318239,1973,1
17625458087503118351,2008,0
1173291243903773631,1979,1
9019593802220248875,1996,1
9911554428468516767,1980,1
15289918218207505553,1963,1
10944561862453958433,2006,0
18074178426129945119,2002,1
5321452111187565353,1958,0
7192190988547528897,2003,1
4442271027921086347,1961,1
7650017709259589419,1984,1
9058959677927025225,2005,1
13075844149435663787,1983,1
11140873592596117195,1962,1
14264665000240997375,1965,1
1953930565763453697,1990,1
9029870590134442017,1994,0
7112110661860027691,1985,0
5773310892871079681,1966,0
3357032199301339593,1961,1
11125196520726792329,1989,0
10053297244784731073,1963,0
3488130625652425865,1959,1
2800487909701193257,1957,0
559689616578098827,1994,1
14983708483619664521,1992,1
9861546991956666633,2005,1
16358830195137745087,1965,0
15256056846005381075,1985,0
3636387512145500097,2005,0
2509458818191783825,1963,0
13663732406213658379,1977,1
15572372312996272395,2007,0
11404276710104480143,2007,1
14232416475378566927,1980,1
2252498585134443683,1976,0
8209452976221082271,2006,0
13588007600113474335,1985,1
11716695250946647753,1964,0
7031549587646278601,1981,1
17752243401103237153,1984,0
8342640894473223953,1983,0
1182895530899751683,1974,1
1475872747329834767,1958,0
11720741013181032331,2002,1
14361735771674258513,1956,1
1536918650845550289,1958,1
4493566672613010307,1958,0
3654697123053202113,1952,0
13028726052983821321,2001,0
10259569897927583695,2003,0
18222823077088693951,1957,1
7609964296152647119,1977,1
10540928069824067657,1973,1
4507165253376570945,1957,0
5781415866321537807,2001,0
6342062470283718409,2001,1
12424037179819359139,1994,0
12387615946819170881,1959,0
2563030901949493663,1965,1
10633096929024215947,1961,1
17509198085354346761,1999,0
1525620672066792337,1978,0
9527774715219592143,1959,0
3415678064787929225,1950,1
17812885605408743977,1966,1
9901550861485347091,2008,1
14379094788576431567,1951,1
18084970059195102113,2004,1
8732863564612913359,1953,1
15274557650825453867,1990,1
17765910553391551401,1970,1
15435068536239607241,1977,0
12289998447980023849,1963,1
11193672374513953027,1970,0
6371165853955327887,1968,1
6774689574023109665,1992,0
9513973963784120351,2002,1
4275817162378052001,1974,0
3967975247816733087,1998,0
12363267666968708555,1950,1
10008653753894384273,1997,0
1716070388946914475,1981,0
13908347997812244417,2000,0
18060180681977605577,1963,1
17401550459513461761,1972,0
3994794446970433695,1991,1
2198777342620643025,2000,0
12833797985742017193,1978,1
2992949432300324651,2000,0
11373426209041545609,1982,1
13881610250593467049,2009,0
8964085140739070033,2004,0
7762605011464056083,1973,1
577312015724786257,2007,0
17245259157639269523,1995,0
6758133816823488457,1981,1
3021468151665813705,2009,1
739411770299649097,1991,1
5718908847517350697,1961,1
3045818051067244689,1956,0
11135776462786683295,1965,1
11830119185064720777,1994,1
13124181235729670443,1983,0
8792130284728729633,1973,1
5564427329016924969,1995,0
17212920872644735121,1951,
17902640475078936609,1998,0
5751029025983654803,1994,1
8129645960820733865,1960,0
12719713695973515679,1973,1
1456908222610984209,1952,1
6123740948474068927,1950,0
18419127614640717473,2009,0
3027668410863321867,1979,1
13278835733860846547,1972,0
4847616946223871953,1961,0
16516521430982879169,1998,1
13156656162483780035,1992,0
9330009225439310929,1950,1
11245651379697270057,1996,1
4227409777734311627,1956,0
16386322812680399505,2006,1
6689890033671487249,1969,0
5202150767929356547,1977,1
15637579601004538793,1950,0
525957860757096465,1999,0
10090707801251731403,1968,1
8590395839937973011,1983,1
5282636020868974283,2005,1
12997836804058962195,1959,0
2060926948547548929,2002,1
15203272587836114641,1980,1
6808490839726117071,2005,1
104421897217538207,1999,0
10735540600856865423,1976,0
3546489862338269889,1955,1
16410853181935911455,1951,1
382352094819881249,2002,1
1582950026152241225,1978,1
15073727201666280225,1989,1
6721527793750412075,2002,0
1685933031319493161,1968,1
10705630767852819209,2003,1
5760602698610418473,1951,0
1256519589469200033,1966,1
107056628853401375,1998,1
14547457458504241807,2001,1
14751480971042061091,2006,0
12410157703967322767,1968,1
6105627871221560351,1996,1
4564003535213572255,2009,0
7255657414249484799,1981,0
6886010928276580745,1965,0
8976788467185959951,1952,1
3010261641954535595,1995,0
4403242968847267723,1958,0
12960424576275636289,1973,0
11712918056355779731,1968,1
565573116984652235,1975,0
3462571609239824335,2004,1
9117779327454093695,1975,1
6792704954081040545,2004,0
17558491968868989001,1998,0
12697172461474335615,1967,0
7219345762517987539,1969,1
2585469393427495107,1972,0
6983393346708860959,1986,1
6300110454062527017,1990,1
14360725512583027979,2008,1
4993175723002586539,2005,1
10670566218061793419,1986,1
13369684512393135057,1952,1
15488241208760975823,1982,0
11112424668156304977,1974,1
17097074433602694057,1982,0
14661996284460435529,1952,0
14117872151278128801,2009,1
5234687171152309841,1953,1
673812826900605201,1966,1
9205991060757894351,1954,0
16516449600384997801,1982,1
1183514046748302291,1971,1
6505347056192101665,1972,0
4393034020952506127,1997,1
2623401353608531839,2004,0
16089756404431542735,1959,1
4765512008669020703,1966,1
16678416077909319369,1978,0
4572660855515837739,1956,1
6211418867914364323,1973,1
15892851718517492495,1968,1
9715778420253042895,2005,0
1945320390185009443,1961,0
8810773983303964233,1993,0
7669081758334397225,1962,1
3747718919340168223,1987,1
8140240782541022403,1984,1
249408730812492203,1977,1
12302396500586554281,1999,0
12430722887577387791,1963,1
5983491291790578963,1978,1
16114649651164526609,2008,0
2726459204928867211,1960,1
14781311060284221131,1982,0
15623750556568871711,1967,0
8924503964874083855,1957,0
18283102687306020553,2001,1
4056542616808306463,1984,0
288632163598656393,1984,1
11400023710220555279,1982,0
16691525961692105515,1961,1
5580870427139012161,1984,0
3586290651302193087,1955,1
5237969344287010577,1990,1
17263448111180393161,1953,0
612739039693610273,1961,1
10422057522740444457,1967,0
7470206314321323947,1966,1
9678492406701044289,1998,1
17199106814137127187,1967,0
17474407200317629571,1954,0
7497604126161171755,1954,0
6550990238685548959,1958,0
6369811487576881451,1973,1
17554367642256984329,1961,1
7297015267974622091,1964,0
8733646389696616591,1961,1
6366866204680182547,1967,0
12699926168350295507,1980,0
16764758286446945059,2008,1
7445975443592144969,1997,1
5910967827140203455,1960,1
15794154105044244947,1998,1
5945159861150370987,1992,1
16499179656717557027,2004,1
10446747730758135211,1976,0
11649452298390244287,2002,0
12177171572272816291,1991,0
6187213753659288787,1966,0
13368845557697439817,1973,1
3543766790479118527,2000,0
3546768366283350483,1998,0
3939119950106232977,1964,1
911470716491765841,2000,0
16961050607682114691,2006,1
4095134328847460555,2002,0
3998159096427134159,1972,1
6299330905454177227,1982,0
4967071517330678995,2000,0
15857334584334648737,1992,1
1649935635913907345,1992,1
611653419895117007,1967,1
8902242089271310289,1986,1
5244070338459682857,1953,1
8881296788711982479,1967,1
17487406903297810879,1962,0
7254108191263817937,1973,1
5829933412533998371,1994,0
3000287295024019233,1965,1
3030260370616265665,1960,0
4212946746864591043,2000,0
7137244127276261393,2004,0
15318751704480343819,1976,1
6938025740637797155,1964,1
7880865044071034575,1965,1
6192565881675321475,1974,1
14001765005532920073,1998,1
2942794018793924747,1983,0
11007291024531385771,1984,0
14194891326765718089,2008,1
8693017528956875199,1954,0
16019749182285647953,1978,1
17384788159950914239,1978,0
8505528911626147105,1983,0
2084236256001008553,1960,0
18191153387527824835,1960,0
17173412234383586473,1974,1
14050755510645341071,1986,1
5004102841750195999,1968,1
9278706823435225363,1979,0
18228939689378823081,2009,0
14319837201129852161,1951,1
2613889510227950025,1977,1
3824717674998868689,1978,0
17215222853830429609,1991,1
2899531111796747337,1965,0
15399987478533129233,1997,0
13584049951323846687,1974,0
12836502535403978959,1955,0
8052085885933253023,1987,0
1903334156153478943,1951,0
11351810604137286803,1993,0
3058426714108688401,1950,1
6477340386079819713,1985,0
7505377158615550217,2002,0
3764701934292464721,1991,1
7069825338778208659,1987,1
4346940904458970499,1975,0
18443159988931638849,1970,1
15738562665836940361,1972,1
10496894993418767441,1972,1
14726119105816404747,1981,0
868620067028590031,1958,1
10319555562047355945,2002,0
9726693047857578787,1987,0
1108333660091589823,1972,0
9540598595793208273,2008,0
3041741952740360617,2002,1
7719245899755252751,1986,1
15652653342761912587,1972,0
2777156126963769289,1972,1
14571173390417426721,1954,1
1121498377594167427,1970,1
8135738358562707489,1964,1
16032768271127973011,1986,0
4364458660857887809,1993,0
13658095977511740715,1967,1
10945408895068672673,1982,0
16894029188498213905,1997,1
2932976470721415185,1988,1
12192391386590803753,1994,1
1685131774872125993,1963,0
4939920738229589665,1988,0
8547453056753319177,1966,1
11304169742827121091,1963,1
1144186911226533153,1966,0
9300989846011441151,1971,1
5450349216280360961,1978,0
8745463131602924843,1963,1
7383295092966552015,1970,0
2212237946453467817,2003,1
17256426114642646993,1958,0
6891766617433450561,1962,0
1006796965091997355,1953,1
8785864232699614801,1992,1
6447146868326331599,1981,0
11597210799187248331,1978,0
4546825723298905089,1952,0
12785292143326832393,2007,0
13580496822010225087,2000,1
17660471558572402705,1999,0
8057358935697501073,2002,1
11625073581965241297,1996,1
9960590535073512481,1958,1
10006775428518412369,2008,1
14694997226402797327,2006,1
2956471886951984137,1991,1
4946892457776739999,1967,1
15504189542496669737,1950,1
17635196792257212179,1979,1
18099293523485833353,1985,0
17810007815150116815,2009,1
4909591027098802065,1957,0
10845249360648829321,1955,0
2356067758105762441,1975,0
12676795049101306147,1995,0
16414275981881902275,1970,0
5851921608653162241,1989,1
10330914552763486473,2003,1
5272207354825882527,1997,1
10745694435056469759,1956,1
700370761482755791,1976,0
12974994664099772943,1952,1
3832949761657186377,1960,1
17355245267630311849,1996,0
3261184163663479715,1960,0
13679955729431668521,1983,1
18033791662277108895,1986,0
4569436512475086113,1959,0
4777864292271790623,2004,1
18385542069509489449,1953,0
14008738299770961355,2005,0
15285293051684798251,1956,0
8925990722031567113,2004,1
3402691062084600833,1972,1
7673904265453858767,1997,0
8429112839694707915,1973,0
13479446021589949521,1993,1
1879376096066707215,2001,0
1816288696034398865,1981,1
17646748924408989097,1974,0
6340205699484351243,1973,0
16287731204406810377,1953,1
12150020053332747039,1950,1
11660135868036290987,1994,1
3208632298809048617,1974,1
18161007903630603433,1959,0
16767937186470547601,2002,0
3342914253007936675,1988,1
16962484350077470121,1978,1
10013647710151891919,1971,0
18341306339403335233,1970,1
17133047693541071823,1972,1
4608803609532239873,2003,0
13271122610915815849,1972,1
11972227709993502159,1951,1
4035080528871131729,1958,1
7079046616535750921,1970,1
16012765216540098827,1959,1
5227709042727082015,1999,1
7049203902933930387,2009,0
2915798633033371603,1970,0
15657889375782913235,1979,1
15413154244826575809,1952,0
1747744047874473937,1961,0
391718930793573587,1963,1
8150295165504658387,1973,0
16440451244933515023,1999,0
8094982107112685737,1973,1
2025950692905530025,1994,0
9025696542541534991,1981,0
7066912539748792203,1989,0
16164300507259091859,1961,1
7858925307245896899,1952,0
17372022200219676559,1964,1
13735375536755418321,1956,0
1945475868728475665,1992,1
15042286090966505865,1984,1
5418153319256937169,1997,1
1699677366606661579,1974,1
14871984189954109649,1965,1
16538082148292318241,2001,0
10784983806383066697,1983,0
12282580546153227265,1978,0
8780094930264902953,2003,1
18119534306477470239,1970,1
11037365353032339731,1974,0
3875433548769754257,1965,1
7882090404100342227,1957,1
11149971949001419519,1984,0
11399275832585148171,2005,1
3551380462466079531,1988,1
4583676679834087977,1989,0
16548670452418365967,2001,1
18247625640967564369,1992,0
4666400019360886479,1972,1
9978190573982731211,1998,0
14159850423281132323,1957,1
14449317727843651343,2002,0
17730292628458177215,1980,1
6722954201713373343,1982,1
17163511993239233801,2005,1
16296616988237005897,1990,1
10395727725494942121,1954,0
15192233046694844201,1965,0
6851256935481393105,1992,1
13178239242040606411,1955,0
11946151413780892449,1965,0
15895256231463783441,1965,0
1933422544557000907,1992,0
2075188387099398729,1953,0
18297484919179406337,1970,1
5805887881065443409,1975,0
11049287827091070115,1954,0
1737804495809650367,1977,0
5182739588683221131,1981,1
4348373315088959241,2008,1
1272883089813474089,2002,1
8956665822529191873,2005,1
8671383450447990353,1966,1
569082034405902543,1959,1
14717379518617474339,1988,0
6558332317854190287,1962,1
5455082521747891337,1985,1
14283811668347863843,1961,1
13060961347065632809,1953,1
11248373098438130217,1976,0
17844384671778896297,1988,1
6107788725912036303,1955,1
13916757720405439427,1982,1
9246771710054629135,1976,1
15847751907348756161,1965,1
8085593821889239947,1960,1
12375578998648496575,1964,1
15000106392071887017,2003,1
10676627514682129417,1951,0
1970295350858494735,1958,0
13700545844173141967,1981,0
10844879685048992211,1990,0
7326972521457384481,1974,1
6035251635484150479,1964,0
